index,UTR5_length_z,UTR3_length_z,GC3_content_z,CAI_z,mean_abs_z,reference_similarity,UTR5_length,UTR3_length,GC3_content,CAI,similarity_percentile
616,-3.3666666666666667,-5.206666666666667,0.3132530120481931,-0.008545784521203359,2.2237830324756827,0.3101945726266996,19,19,66.56626506024097,0.7495727107739398,95.64105187762202
2888,-3.3666666666666667,-5.206666666666667,0.12445604873803404,-0.19814228170146553,2.2239829159432087,0.31017534089737564,19,19,65.62228024369017,0.7400928859149267,95.63081960503428
9685,-1.5,-2.8466666666666667,-4.151515151515151,0.398063738741985,2.224061389230951,0.3101677912648351,75,373,44.24242424242424,0.7699031869370992,95.62058733244653
6435,-3.3666666666666667,-5.206666666666667,-0.2941176470588246,-0.03601244368978129,2.225865856020485,0.3099942913415584,19,19,63.52941176470588,0.7481993778155109,95.6103550598588
670,-3.3666666666666667,-5.206666666666667,-0.10280373831775762,-0.23354253200345898,2.2274199009136373,0.30984502503591616,19,19,64.48598130841121,0.738322873399827,95.60012278727106
2116,-3.3666666666666667,-5.206666666666667,-0.33668341708542754,0.002944584735666833,2.2282403337886074,0.30976628026526676,19,19,63.31658291457286,0.7501472292367833,95.5898905146833
9098,1.4666666666666666,-3.066666666666667,-3.1639344262295084,1.2159122289032975,2.2282949971165347,0.3097610351263392,164,340,49.18032786885246,0.8107956114451649,95.57965824209556
8219,2.8333333333333335,-5.206666666666667,-0.3191489361702125,-0.5617331281558102,2.2302205160815056,0.30957638805819776,205,19,63.40425531914894,0.7219133435922095,95.56942596950783
3136,-3.3666666666666667,-5.206666666666667,-0.06666666666666857,0.29920104552284776,2.2348002613807125,0.30913809793411146,19,19,64.66666666666666,0.7649600522761424,95.55919369692009
8143,-3.3666666666666667,-5.206666666666667,-0.027027027027025953,0.34450608894122103,2.2362166123253955,0.309002801663961,19,19,64.86486486486487,0.767225304447061,95.54896142433235
1591,-3.3666666666666667,-5.206666666666667,0.2038834951456323,0.16849290674684658,2.2364274338064534,0.3089826731643638,19,19,66.01941747572816,0.7584246453373423,95.5387291517446
3052,-3.3666666666666667,-5.206666666666667,0.2407407407407419,-0.1344075460789118,2.237120405038247,0.3089165291607943,19,19,66.20370370370371,0.7432796226960544,95.52849687915686
9303,-3.3666666666666667,2.8866666666666667,-2.490740740740742,0.2066276524740296,2.2376754316370264,0.3088635723730906,19,1233,52.54629629629629,0.7603313826237015,95.51826460656912
138,-3.3666666666666667,-5.206666666666667,-0.1910112359550567,-0.1906561066788437,2.2387501689918086,0.30876107999132585,19,19,64.04494382022472,0.7404671946660578,95.50803233398138
8902,-3.1333333333333333,-3.8866666666666667,-1.47457627118644,0.46098279556001653,2.238889766686614,0.30874777224141237,26,217,57.6271186440678,0.7730491397780008,95.49780006139363
7688,-3.3666666666666667,-0.08666666666666667,-5.094117647058825,-0.43112229206381025,2.244643318113992,0.3082002864281761,19,787,39.52941176470588,0.7284438853968095,95.48756778880589
2619,-3.3666666666666667,-5.206666666666667,0.13769751693002377,-0.272884730177132,2.2459788951101225,0.3080734756182308,19,19,65.68848758465012,0.7363557634911434,95.47733551621815
9306,-1.4666666666666666,-5.206666666666667,-1.9918256130790184,0.3200327900364952,2.246297934112212,0.30804319883642384,76,19,55.04087193460491,0.7660016395018248,95.46710324363042
8511,0.3,-5.206666666666667,-3.3957783641160946,-0.08916180517494654,2.247901708989427,0.30789109080248195,129,19,48.02110817941953,0.7455419097412527,95.45687097104268
3213,-3.3666666666666667,-5.206666666666667,-0.2058823529411768,0.22120053359691694,2.2501040549678573,0.30768245664980404,19,19,63.970588235294116,0.7610600266798458,95.44663869845492
479,-3.3666666666666667,-5.206666666666667,-0.2784810126582286,-0.15148224758177342,2.2508241483933342,0.307614301590024,19,19,63.60759493670886,0.7424258876209113,95.43640642586718
8914,-3.3666666666666667,-5.206666666666667,-0.4239999999999995,0.008910870909488722,2.2515610510607056,0.307544586829697,19,19,62.88,0.7504455435454744,95.42617415327945
7996,-0.2,-5.206666666666667,1.745308310991959,-1.8610466765349698,2.253255413548399,0.30738441126861216,114,19,73.7265415549598,0.6569476661732515,95.4159418806917
7022,-1.1333333333333333,-4.513333333333334,-3.2639296187683287,-0.10602185998160651,2.25415453635415,0.30729948096452964,86,123,48.68035190615836,0.7446989070009197,95.40570960810396
8706,-3.3666666666666667,3.8733333333333335,-1.3501683501683501,-0.42808545382017504,2.2545634509971313,0.3072608707916328,19,1381,58.24915824915825,0.7285957273089912,95.39547733551622
834,-3.3666666666666667,-5.206666666666667,-0.2592592592592581,-0.18878589915459099,2.2553446229367955,0.30718713863783004,19,19,63.70370370370371,0.7405607050422705,95.38524506292848
2491,-3.3666666666666667,-5.206666666666667,-0.15596330275229206,-0.2928444871286584,2.255535280803571,0.30716914846432497,19,19,64.22018348623854,0.7353577756435671,95.37501279034073
9088,1.0666666666666667,-4.8,-2.795918367346938,0.3660810327652708,2.257166516694719,0.3070153137318788,152,80,51.02040816326531,0.7683040516382635,95.36478051775299
3494,-3.3666666666666667,-5.206666666666667,0.1891891891891902,-0.2671162096824675,2.2574096830512476,0.30699239497050007,19,19,65.94594594594595,0.7366441895158766,95.35454824516525
3317,-3.3666666666666667,-5.206666666666667,-0.20720720720720748,-0.2503868074909943,2.257731837007884,0.30696203678890466,19,19,63.96396396396396,0.7374806596254503,95.3443159725775
7177,6.333333333333333,1.8133333333333332,-0.6497695852534562,0.23566883014953355,2.258026270517414,0.3069342960949139,310,1072,61.75115207373272,0.7617834415074767,95.33408369998978
7448,-3.3666666666666667,-5.206666666666667,-0.41758241758241754,-0.04152234930786536,2.2581095250559042,0.30692645299664734,19,19,62.91208791208791,0.7479238825346067,95.32385142740203
8391,5.233333333333333,1.88,-1.54368932038835,-0.3762547416506168,2.2583193488430746,0.3069066880614597,277,1082,57.28155339805825,0.7311872629174692,95.31361915481429
8876,-3.3666666666666667,-5.206666666666667,0.13708999158957055,-0.3234534670029432,2.258469197981462,0.3068925741631912,19,19,65.68544995794785,0.7338273266498528,95.30338688222653
8833,2.5,-5.206666666666667,-1.2233502538071064,-0.10512376909359133,2.2587851723918413,0.3068628176143421,195,19,58.88324873096447,0.7447438115453204,95.29315460963879
2515,-3.3666666666666667,-5.206666666666667,0.1289910600255439,-0.3343747733482916,2.2591747916767924,0.30682613358257976,19,19,65.64495530012772,0.7332812613325854,95.28292233705106
3276,-3.3666666666666667,-5.206666666666667,0.3333333333333314,-0.13855356059925272,2.2613050568164796,0.3066257165700866,19,19,66.66666666666666,0.7430723219700374,95.27269006446332
7748,0.5666666666666667,-4.3133333333333335,-1.7323943661971826,2.4331969730074476,2.2613978348011576,0.30661699389426633,137,153,56.33802816901409,0.8716598486503724,95.26245779187558
7456,1.1,-5.206666666666667,1.4805194805194817,-1.2599461194992534,2.2617830666713505,0.30658078098998165,153,19,72.40259740259741,0.6870026940250373,95.25222551928783
715,-3.3666666666666667,-5.206666666666667,-0.21461187214611926,-0.26130762564771093,2.2623132077817907,0.3065309601832958,19,19,63.926940639269404,0.7369346187176145,95.24199324670009
2870,-3.3666666666666667,-5.206666666666667,-0.4157303370786522,0.06152753138880529,2.262647800450198,0.3064995246688946,19,19,62.92134831460674,0.7530763765694403,95.23176097411235
5895,-3.3666666666666667,-5.206666666666667,0.3039647577092495,-0.17595582883389804,2.26331347996912,0.30643700218756265,19,19,66.51982378854625,0.7412022085583051,95.2215287015246
7890,-0.43333333333333335,-5.26,-2.380530973451326,0.9823802296755524,2.264061134115053,0.3063668108260228,107,11,53.09734513274337,0.7991190114837776,95.21129642893686
9624,-3.3666666666666667,-5.206666666666667,-0.47572815533980445,0.01019203004614111,2.26481337967982,0.30629622085721475,19,19,62.62135922330098,0.750509601502307,95.20106415634912
7119,-3.3666666666666667,-5.206666666666667,-0.0903010033444815,-0.40010034523909166,2.2659336704792272,0.3061911541679488,19,19,64.54849498327759,0.7299949827380454,95.19083188376139
7002,-3.3666666666666667,-5.206666666666667,-0.33705772811917994,-0.1535341148544478,2.2659812940767408,0.30618668937682625,19,19,63.3147113594041,0.7423232942572776,95.18059961117365
7579,3.1,3.1,-2.8268003646308117,-0.03804307638288762,2.266210860253425,0.30616516899414453,213,1265,50.86599817684594,0.7480978461808556,95.1703673385859
8068,4.266666666666667,3.96,0.27327327327327283,-0.5652169193409629,2.266289214820225,0.30615782443963385,248,1394,66.36636636636636,0.7217391540329519,95.16013506599816
5862,-3.3666666666666667,-5.206666666666667,-0.38461538461538536,-0.11507414612812239,2.2682557160192105,0.3059736100509346,19,19,63.07692307692307,0.7442462926935939,95.14990279341042
672,-3.3666666666666667,-5.206666666666667,0.05263157894736992,0.4501250412823876,2.269022488390773,0.30590184177419516,19,19,65.26315789473685,0.7725062520641194,95.13967052082268
162,-3.3666666666666667,-5.206666666666667,0.12101910828025382,-0.3893924435466656,2.2709362212900635,0.30572286719965397,19,19,65.60509554140127,0.7305303778226667,95.12943824823493
7957,-3.3666666666666667,-5.206666666666667,0.22222222222222285,-0.2888678724389693,2.2711058569986315,0.3057070127707635,19,19,66.11111111111111,0.7355566063780515,95.11920597564719
3229,-3.3666666666666667,-5.206666666666667,-0.39130434782608603,0.12846469955003936,2.273275595177365,0.3055043704457199,19,19,63.04347826086957,0.756423234977502,95.10897370305945
3190,-3.3666666666666667,-5.206666666666667,-0.10087370929308861,-0.424636675614809,2.2747109295603076,0.3053704652136331,19,19,64.49563145353456,0.7287681662192595,95.0987414304717
9275,-3.3666666666666667,-5.206666666666667,-0.18057022175290455,-0.34499537215365805,2.2747247318099744,0.30536917814380377,19,19,64.09714889123548,0.7327502313923171,95.08850915788398
8535,4.233333333333333,4.56,-0.23004694835680795,-0.07681468709385797,2.2750487421959997,0.3053389670559455,247,1484,63.84976525821596,0.7461592656453071,95.07827688529622
8597,-3.3666666666666667,-5.206666666666667,-0.1629778672032188,-0.36558429019833305,2.2754738726837216,0.3052993364836892,19,19,64.1851106639839,0.7317207854900833,95.06804461270848
3381,-3.3666666666666667,-5.206666666666667,0.44481605351170683,-0.08999881754643946,2.27703705109787,0.30515370574311357,19,19,67.22408026755853,0.745500059122678,95.05781234012073
1578,-3.3666666666666667,-5.206666666666667,-0.2083333333333343,-0.3281654335302564,2.2774580250492313,0.305114510195742,19,19,63.95833333333333,0.7335917283234872,95.047580067533
2831,-3.3666666666666667,-5.206666666666667,0.5227272727272719,-0.014046876312563406,2.2775268705932925,0.3051081011637844,19,19,67.61363636363636,0.7492976561843718,95.03734779494526
8356,0.8,-5.246666666666667,-2.7354497354497354,-0.3296612161437529,2.277944404565039,0.30506923747924064,144,13,51.32275132275132,0.7335169391928124,95.02711552235752
8479,-1.5666666666666667,-2.2533333333333334,-5.046783625730994,0.2450759088007204,2.2779648836329285,0.30506733156082877,73,462,39.76608187134503,0.762253795440036,95.01688324976978
8650,-3.3666666666666667,-5.206666666666667,-0.32881866064710297,-0.210219434285015,2.278092857066363,0.3050554220404,19,19,63.355906696764485,0.7394890282857493,95.00665097718203
5459,-3.3666666666666667,-5.206666666666667,-0.055016181229774475,0.4901146306040127,2.27961603629178,0.30491374262539805,19,19,64.72491909385113,0.7745057315302006,94.99641870459429
1989,-3.3666666666666667,-5.206666666666667,0.529411764705884,0.018133255848735708,2.2802195884719882,0.30485763926122583,19,19,67.64705882352942,0.7509066627924368,94.98618643200655
2912,-3.3666666666666667,-5.206666666666667,0.3333333333333314,-0.21612153555180535,2.280697050554618,0.3048132712622597,19,19,66.66666666666666,0.7391939232224097,94.9759541594188
2209,-3.3666666666666667,-5.206666666666667,0.05389221556886241,-0.4967150227004913,2.280985142900672,0.30478650662706575,19,19,65.26946107784431,0.7251642488649754,94.96572188683106
6686,-3.3666666666666667,-5.206666666666667,0.2061068702290072,-0.34842950293019426,2.281967426623134,0.3046952848733527,19,19,66.03053435114504,0.7325785248534903,94.95548961424333
9186,6.1,-1.1933333333333334,1.285714285714286,-0.5489688703401496,2.282004122346942,0.30469187810919196,303,621,71.42857142857143,0.7225515564829925,94.94525734165559
7763,-3.3666666666666667,-4.826666666666667,-0.8,-0.13796246990295247,2.2828239508090715,0.3046157865862847,19,76,61.0,0.7431018765048524,94.93502506906783
9151,1.5333333333333334,-2.9266666666666667,-4.2794612794612785,0.40037011082243223,2.2849578475709276,0.30441790927072415,166,361,43.602693602693606,0.7700185055411216,94.92479279648009
3390,-3.3666666666666667,-5.206666666666667,0.04761904761904816,-0.5215243728064411,2.2856191884397057,0.30435663497414805,19,19,65.23809523809524,0.7239237813596779,94.91456052389236
2479,-3.3666666666666667,-5.206666666666667,-0.2641509433962256,-0.306867843172427,2.2860880299754966,0.3043132109907161,19,19,63.67924528301887,0.7346566078413787,94.90432825130462
6991,1.6,-5.206666666666667,-1.8319999999999994,0.5072124438801873,2.286469777636713,0.30427786277076185,168,19,55.84,0.7753606221940094,94.89409597871688
1738,-3.3666666666666667,-5.206666666666667,-0.4441687344913149,0.13075244090691607,2.2870636271828912,0.3042228911330898,19,19,62.779156327543426,0.7565376220453458,94.88386370612913
513,-3.3666666666666667,-5.206666666666667,-0.1612903225806434,-0.4162105245905101,2.2877085451261223,0.3041632146749913,19,19,64.19354838709678,0.7291894737704745,94.87363143354139
2762,-3.3666666666666667,-5.206666666666667,-0.46153846153846134,0.12199865281319777,2.2892176119212486,0.3040236670190681,19,19,62.69230769230769,0.7560999326406599,94.86339916095365
8043,3.1,-2.2533333333333334,-3.6086956521739126,-0.1979501013582885,2.2899947717163833,0.3039518508044018,213,462,46.95652173913044,0.7401024949320856,94.8531668883659
6378,-3.3666666666666667,-5.206666666666667,0.055555555555557135,-0.5345118648145952,2.2908501884258716,0.3038728421965434,19,19,65.27777777777779,0.7232744067592702,94.84293461577816
2144,-3.3666666666666667,-5.206666666666667,-0.16049382716049365,-0.431904476251217,2.2914329091862613,0.30381904404280546,19,19,64.19753086419753,0.7284047761874392,94.83270234319042
3098,-3.3666666666666667,-5.206666666666667,-0.38152225945428453,-0.21274784005528513,2.2919008582107256,0.3037758556749301,19,19,63.09238870272858,0.7393626079972357,94.82247007060268
7272,0.8333333333333334,-2.046666666666667,-6.1614654002713705,-0.1277503051671447,2.2923039263596285,0.303738665192348,145,493,34.19267299864315,0.7436124847416428,94.81223779801495
8966,4.633333333333334,1.8466666666666667,1.1085271317829466,-1.5845382689477505,2.2932663501826744,0.30364990063574143,259,1077,70.54263565891473,0.6707730865526125,94.8020055254272
7384,-3.3666666666666667,-5.206666666666667,-0.2980501392757674,-0.3016858838023895,2.293267339102873,0.3036498094541005,19,19,63.50974930362116,0.7349157058098805,94.79177325283945
8052,3.6666666666666665,-0.4066666666666667,-4.987381703470031,0.1129773733929107,2.2934231025490686,0.30363544824411187,230,739,40.063091482649845,0.7556488686696455,94.7815409802517
2234,-3.3666666666666667,-5.206666666666667,-0.581047381546135,-0.02395851311544739,2.294584806998729,0.30352838326568105,19,19,62.094763092269325,0.7488020743442276,94.77130870766398
8299,-3.3666666666666667,-5.206666666666667,-0.39568345323740883,-0.21187308630990387,2.2952224682201616,0.30346964723754355,19,19,63.021582733812956,0.7394063456845048,94.76107643507623
2412,-3.3666666666666667,-5.206666666666667,-0.33333333333333426,0.2763886396622395,2.2957638265822267,0.3034197996635639,19,19,63.33333333333333,0.763819431983112,94.75084416248849
791,-3.3666666666666667,-5.206666666666667,-0.07468879668049624,-0.5350461705174325,2.2957670751328156,0.30341950059067846,19,19,64.62655601659752,0.7232476914741284,94.74061188990075
8826,-3.3666666666666667,-5.206666666666667,-0.4698795180722882,-0.14054478072239363,2.295939408032004,0.3034036358687483,19,19,62.65060240963856,0.7429727609638803,94.730379617313
3582,-3.3666666666666667,-5.206666666666667,0.2748538011695899,-0.33626691393229713,2.296113512108805,0.30338760977931695,19,19,66.37426900584795,0.7331866543033851,94.72014734472526
9766,0.6666666666666666,7.753333333333333,-0.2604284103720403,-0.5043212439553724,2.296187413581853,0.30338080774155207,140,1963,63.6978579481398,0.7247839378022314,94.70991507213752
545,-3.3666666666666667,-5.206666666666667,-0.35195530726256974,-0.2595278466493567,2.296204121811315,0.303379269925336,19,19,63.24022346368715,0.7370236076675322,94.69968279954978
3468,-3.3666666666666667,-5.206666666666667,-0.4235807860262,-0.18905247872893494,2.2964916495221175,0.30335280847593443,19,19,62.882096069869,0.7405473760635533,94.68945052696203
2814,-3.3666666666666667,-5.206666666666667,0.04878048780487916,-0.5723206571314843,2.2986086195674247,0.3031581237216129,19,19,65.2439024390244,0.7213839671434258,94.67921825437429
7838,1.4333333333333333,-3.2333333333333334,-4.241379310344828,0.2868521829631754,2.2987245399936675,0.30314747044684115,163,315,43.79310344827586,0.7643426091481588,94.66898598178656
1978,-3.3666666666666667,-5.206666666666667,0.15533980582524406,-0.4708894468652458,2.299890646505956,0.3030403450062311,19,19,65.77669902912622,0.7264555276567377,94.65875370919882
7706,-3.3666666666666667,-5.206666666666667,0.0,-0.6263220729286667,2.2999138515655,0.3030382140205247,19,19,65.0,0.7186838963535667,94.64852143661106
7394,5.833333333333333,-1.5266666666666666,-1.3333333333333328,0.5076281340374256,2.300240366842689,0.30300823238420393,295,571,58.333333333333336,0.7753814067018713,94.63828916402332
7755,-3.3666666666666667,-5.206666666666667,0.18681318681318543,0.441077770424394,2.3003060726427287,0.3030021997927142,19,19,65.93406593406593,0.7720538885212197,94.62805689143559
2764,-3.3666666666666667,-5.206666666666667,-0.5285171102661593,0.10016777532835919,2.300504554731963,0.3029839781818483,19,19,62.3574144486692,0.755008388766418,94.61782461884785
3791,-3.3666666666666667,-5.206666666666667,-0.07317073170731589,0.55620523722681,2.3006773255668653,0.302968118771882,19,19,64.63414634146342,0.7778102618613405,94.6075923462601
8362,-2.8,-4.806666666666667,0.8047138047138048,-0.7928214375569853,2.301050477234364,0.30293387117115667,36,79,69.02356902356902,0.7103589281221507,94.59736007367236
8217,1.9333333333333333,-2.12,-4.80515759312321,-0.3466458733577671,2.3012841999535776,0.30291242420572634,178,482,40.97421203438395,0.7326677063321116,94.58712780108462
6487,-3.3666666666666667,-5.206666666666667,0.5164835164835182,-0.11548054175187561,2.301324347892182,0.30290874043881105,19,19,67.58241758241759,0.7442259729124062,94.57689552849688
476,-3.3666666666666667,-5.206666666666667,0.3606557377049171,-0.271533318300734,2.301380597334746,0.3029035794319852,19,19,66.80327868852459,0.7364233340849633,94.56666325590913
7250,-3.3666666666666667,-5.006666666666667,-0.7037037037037038,0.12942236477389235,2.3016148504527325,0.3028820880978517,19,49,61.48148148148148,0.7564711182386946,94.55643098332139
6295,-3.3666666666666667,-5.206666666666667,0.5531135531135533,0.08196954942719215,2.30210410896852,0.3028372113659283,19,19,67.76556776556777,0.7540984774713596,94.54619871073365
9546,2.966666666666667,-4.446666666666666,-1.4555382215288617,0.3408706476261969,2.302435550622098,0.30280681777775326,209,133,57.72230889235569,0.7670435323813098,94.53596643814592
7117,1.2666666666666666,6.906666666666666,0.6102236421725223,-0.42710142935088014,2.302664601214184,0.3027858171345532,158,1836,68.05111821086261,0.728644928532456,94.52573416555818
3568,-3.3666666666666667,-5.206666666666667,-0.2727272727272734,0.3702340217143263,2.3040736569437335,0.3026566910511915,19,19,63.63636363636363,0.7685117010857163,94.51550189297043
7064,-3.3666666666666667,3.8933333333333335,-1.5501858736059488,-0.40627961845834504,2.3041163730160736,0.30265277826373194,19,1384,57.249070631970255,0.7296860190770827,94.50526962038269
3595,-3.3666666666666667,-5.206666666666667,0.5135135135135129,0.13002774899018466,2.3042186489592575,0.3026434102098461,19,19,67.56756756756756,0.7565013874495092,94.49503734779495
9276,5.2,-0.5866666666666667,2.3431372549019613,-1.0890441742701151,2.304712023959686,0.3025982272433548,276,712,76.7156862745098,0.6955477912864942,94.4848050752072
2452,-3.3666666666666667,-5.206666666666667,-0.1451876019575849,-0.500388112399075,2.3047272619224985,0.30259683197525294,19,19,64.27406199021208,0.7249805943800463,94.47457280261946
3160,-3.3666666666666667,-5.206666666666667,-0.5580221997981851,0.08955258689666845,2.305227030007047,0.30255107770853124,19,19,62.209889001009074,0.7544776293448334,94.46434053003172
9106,-3.3666666666666667,-5.206666666666667,-0.016806722689074148,-0.6308360194701801,2.305244018873147,0.3025495226040614,19,19,64.91596638655463,0.718458199026491,94.45410825744398
8522,4.833333333333333,-2.1133333333333333,-1.7567567567567566,-0.519887620913273,2.305827761084174,0.30249609848761194,265,483,56.21621621621622,0.7240056189543363,94.44387598485623
408,-3.3666666666666667,-5.206666666666667,0.43283582089552225,0.21938517767386312,2.3063885829756803,0.3024447898075008,19,19,67.16417910447761,0.7609692588836932,94.4336437122685
141,-3.3666666666666667,-5.206666666666667,0.024282560706402022,-0.6304759146225614,2.3070229521655743,0.3023867733803175,19,19,65.12141280353201,0.7184762042688719,94.42341143968075
2179,-3.3666666666666667,-5.206666666666667,0.04347826086956559,-0.6128904489609233,2.307425510790956,0.30234996880121856,19,19,65.21739130434783,0.7193554775519538,94.413179167093
1564,-3.3666666666666667,-5.206666666666667,-0.11864406779661181,0.5404666907708111,2.3081110229751896,0.30228731534549225,19,19,64.40677966101694,0.7770233345385406,94.40294689450526
8455,-2.966666666666667,-0.38,-5.275862068965518,0.6104167118425563,2.308236361868685,0.30227586260950884,31,743,38.62068965517241,0.7805208355921278,94.39271462191753
6523,-3.3666666666666667,-5.206666666666667,-0.6,0.0640312396138576,2.309341143236798,0.30217495166482616,19,19,62.0,0.7532015619806929,94.38248234932979
1976,-3.3666666666666667,-5.206666666666667,-0.1485943775100395,-0.5169133070299936,2.309710254468342,0.3021412519872184,19,19,64.2570281124498,0.7241543346485003,94.37225007674205
3688,-3.3666666666666667,-5.206666666666667,0.6,0.06551280564701889,2.3097115347450883,0.30214113511164936,19,19,68.0,0.753275640282351,94.3620178041543
9768,4.433333333333334,-2.22,1.5358090185676416,-1.0503973758284024,2.309884931932345,0.3021253066390407,253,467,72.67904509283821,0.6974801312085799,94.35178553156656
9128,-1.7333333333333334,6.8933333333333335,-0.06293706293706122,-0.5505849107188054,2.3100471600806336,0.3021104992279445,68,1834,64.6853146853147,0.7224707544640597,94.34155325897882
2273,-3.3666666666666667,-5.206666666666667,0.6363636363636346,-0.03067835553292486,2.3100938313074737,0.30210623956995325,19,19,68.18181818181817,0.7484660822233538,94.33132098639108
7113,-3.3666666666666667,-5.206666666666667,-0.5709779179810723,0.09855142732388522,2.3107156696595728,0.30204949617519583,19,19,62.14511041009464,0.7549275713661943,94.32108871380333
7812,-3.3666666666666667,0.41333333333333333,-4.917098445595855,0.5504766097274727,2.311893763830832,0.3019420522847058,19,862,40.41450777202073,0.7775238304863736,94.31085644121559
5729,-3.3666666666666667,-5.206666666666667,0.1707317073170742,-0.5056392771149021,2.3124260794413276,0.3018935294002575,19,19,65.85365853658537,0.7247180361442549,94.30062416862785
8715,1.7,-3.7,-3.6060606060606064,-0.24371884345013806,2.3124448623776863,0.3018918175387215,171,245,46.96969696969697,0.7378140578274931,94.29039189604012
2127,-3.3666666666666667,-5.206666666666667,0.05660377358490507,-0.6202416117692544,2.3125446796718734,0.301882720597464,19,19,65.28301886792453,0.7189879194115373,94.28015962345236
4085,-3.3666666666666667,-5.206666666666667,0.08411214953270871,0.600023809479937,2.314367323086495,0.30171670865640593,19,19,65.42056074766354,0.7800011904739969,94.26992735086462
9365,2.8,-3.513333333333333,-2.0434114483288512,0.9014738216014839,2.314554650815917,0.3016996566201852,204,273,54.782942758355745,0.7950736910800742,94.25969507827688
649,-3.3666666666666667,-5.206666666666667,-0.6038338658146969,-0.08200249219674438,2.314792422836194,0.3016780155254436,19,19,61.980830670926515,0.7458998753901628,94.24946280568915
1889,-3.3666666666666667,-5.206666666666667,-0.10684273709483705,-0.5821169211806332,2.315573247902201,0.3016069696643592,19,19,64.46578631452581,0.7208941539409683,94.2392305331014
9598,-3.3666666666666667,-3.96,0.9306358381502889,-1.0097500992160935,2.3167631510082622,0.3014987668613028,19,206,69.65317919075144,0.6995124950391953,94.22899826051366
634,-3.3666666666666667,-5.206666666666667,-0.6876876876876878,0.009344056478306495,2.3175912693748324,0.301423508444559,19,19,61.56156156156156,0.7504672028239153,94.21876598792592
8297,1.0666666666666667,3.533333333333333,-4.248642779587405,0.4222939755676425,2.3177341887887617,0.301410523898866,152,1330,43.756786102062975,0.7711146987783821,94.20853371533818
6792,-3.3666666666666667,-5.206666666666667,-0.04918032786885078,-0.6486344069248129,2.3177870170317494,0.30140572461901055,19,19,64.75409836065575,0.7175682796537594,94.19830144275043
9370,5.333333333333333,-1.4266666666666667,-2.1025641025641035,-0.4124578535242662,2.3187554890220925,0.3013177690576599,280,586,54.48717948717948,0.7293771073237867,94.18806917016269
6269,-3.3666666666666667,-5.206666666666667,-0.25806451612903203,-0.44902814447763895,2.3201064984850013,0.3011951575819361,19,19,63.70967741935484,0.727548592776118,94.17783689757495
1329,-3.3666666666666667,-5.206666666666667,-0.4033149171270736,0.30687604269522994,2.320881073288909,0.30112490568944933,19,19,62.98342541436463,0.7653438021347615,94.1676046249872
8382,-3.3666666666666667,-5.206666666666667,-0.15355805243445672,-0.5585020308342181,2.3213483541505022,0.30108254039367965,19,19,64.23220973782772,0.7220748984582891,94.15737235239948
2386,-3.3666666666666667,-5.206666666666667,0.5774647887323937,-0.1372139602473399,2.322003020578267,0.301023206121567,19,19,67.88732394366197,0.743139301987633,94.14714007981173
3478,-3.3666666666666667,-5.206666666666667,-0.11656441717791495,-0.5998387963514951,2.322434136715686,0.3009841456145543,19,19,64.41717791411043,0.7200080601824252,94.13690780722398
3748,-3.3666666666666667,-5.206666666666667,-0.6996805111821075,-0.018424945641177803,2.3228596975391547,0.3009455983773798,19,19,61.50159744408946,0.7490787527179411,94.12667553463623
1540,-3.3666666666666667,-5.206666666666667,-0.4033149171270736,0.31650792238810954,2.323289043212129,0.30090671831344795,19,19,62.98342541436463,0.7658253961194055,94.1164432620485
2236,-3.3666666666666667,-5.206666666666667,-0.47252747252747296,-0.2519572747030874,2.3244545201409736,0.3008012273717599,19,19,62.637362637362635,0.7374021362648456,94.10621098946076
2765,-3.3666666666666667,-5.206666666666667,-0.575757575757575,0.15011832381778056,2.3248023082271723,0.3007697623180528,19,19,62.121212121212125,0.757505916190889,94.09597871687302
2676,-3.3666666666666667,-5.206666666666667,-0.02786377708978307,-0.6986243025231564,2.324955353236568,0.3007559181288203,19,19,64.86068111455108,0.7150687848738422,94.08574644428528
6490,-3.3666666666666667,-5.206666666666667,0.49056603773584867,-0.23617920512130297,2.3250196440476216,0.300750102872378,19,19,67.45283018867924,0.7381910397439349,94.07551417169753
8997,-0.26666666666666666,6.113333333333333,-2.843184559710494,0.07789506734044771,2.325269906762735,0.30072746815717416,112,1717,50.78407720144753,0.7538947533670224,94.06528189910979
3022,-3.3666666666666667,-5.206666666666667,-0.10743801652892557,-0.6230974132431144,2.3259671907763435,0.300664421096283,19,19,64.46280991735537,0.7188451293378443,94.05504962652205
2811,-3.3666666666666667,-5.206666666666667,-0.1646341463414643,-0.5662002704824021,2.3260419375393004,0.300657664208476,19,19,64.17682926829268,0.7216899864758799,94.0448173539343
9695,-3.3666666666666667,-5.206666666666667,-0.5061728395061735,-0.22729184665906343,2.326699504874643,0.30059823513806727,19,19,62.46913580246913,0.7386354076670468,94.03458508134656
2189,-3.3666666666666667,-5.206666666666667,-0.24210526315789452,-0.4945178346743395,2.3274891077913917,0.3005269041026993,19,19,63.78947368421053,0.725274108266283,94.02435280875882
7458,-3.3666666666666667,-5.206666666666667,-0.08333333333333144,-0.6542142607267554,2.3277202318483554,0.30050603125508485,19,19,64.58333333333334,0.7172892869636622,94.01412053617109
8128,-3.2666666666666666,-3.3933333333333335,-2.10828025477707,-0.543948438738775,2.3280571733789612,0.3004756072098078,22,291,54.45859872611465,0.7228025780630613,94.00388826358335
